Formula,A,B,X,a_normal,b_normal,c_normal,angle_a_normal,angle_b_normal,angle_c_normal,energy_normal,volume_normal,force_normal,a_inverse,b_inverse,c_inverse,angle_a_inverse,angle_b_inverse,angle_c_inverse,energy_inverse,volume_inverse,force_inverse,CLscore,Experimental,MACE_conv_normal,MACE_conv_inverse,MACE_conv_both,MACE_conv_any,Ehull_min,Ehull_min_type,SuperScore,inversion_parameter,delta_E,SMACT_low,SMACT_medium,SMACT_high
ErGe2S4,Er,Ge,S,7.713673655480134,7.714569394972823,7.719072773401323,89.99260418285263,89.99387334459959,89.99672773021639,-171185287.55439043,459.34403354873285,228947496.1112855,7.969927619289499,7.964709390916679,7.963558386547775,89.96472782641422,89.96439543686401,89.98468137137061,-7315.77425882556,505.51180095146464,1135.5071661344034,0.9276894897222518,,False,False,False,False,,,,,171177971.780132,True,False,False
ErHf2S4,Er,Hf,S,11.055421376877858,11.055421376872731,11.055421376875628,89.99999999993528,90.00000000000384,90.00000000000092,-407.857012510431,1351.2194904916264,0.0102945985595983,8.197386562512001,8.196555480250273,8.196505487728,90.03995903227958,90.02722956543363,90.03354477843529,-177433.38001653762,550.7256487058914,35385.93643757273,0.8360610809922219,,True,False,False,True,0.29905,normal,,,-177025.523004,True,False,False
ErHg2S4,Er,Hg,S,8.207031239312874,8.207031239312963,8.207031239312977,90.00000007886904,89.99999998955049,89.9999999952963,-14.746561899671832,552.7875581246446,0.0467354901288266,8.175315788552775,8.167540722771347,8.169666424687785,89.9610125901884,89.96752539281815,90.03699932214036,-237302236.1956294,545.5064738276628,215662582.3850918,0.7732415610551834,,True,False,False,True,3.649901,normal,,,-237302221.449068,True,False,False
ErHo2S4,Er,Ho,S,11.3394728752599,11.33947287525998,11.339472875260572,90.0000000000061,90.00000000000003,90.0,-355.5486973903022,1458.0707556860812,0.0167969957751898,8.396965396079432,8.397614908988766,8.423461461404044,89.90536911517462,89.959538656617,90.0279456986496,-104132500.326747,593.9749906811048,198665445.33865863,0.9136443716287612,,True,False,False,True,0.024364,normal,0.8600000000000001,0.0,-104132144.77805,True,False,False
ErIn2S4,Er,In,S,8.31977334628298,8.319258900691493,8.320573700100885,90.000005816357,89.99998043995625,90.00001437811194,-313.24191536021783,575.9030874891417,80.22745892826245,8.261694917094037,8.183179846842638,8.179231738112232,89.91188903706536,90.04800892214108,89.98592086584101,-1754.7561595831369,552.971926444785,643.0496585403564,0.9248956090211868,,False,False,False,False,,,,,-1441.514244,True,False,False
ErIr2S4,Er,Ir,S,8.349617186024982,8.254587273505184,8.268880645278033,90.30223393343812,89.98790227946867,89.73901416506564,-1152.0414451218585,569.8992579059768,124.3629488313912,8.051879823799172,8.048967528181775,8.05105801682386,89.99827796618234,89.97432284779157,90.02443678815078,-19483043787.018738,521.7834891595796,17957647416.427124,0.6547670911997556,,False,False,False,False,,,,,-19483042634.97729,True,False,False
ErLa2S4,Er,La,S,11.769443037953735,11.76944303795223,11.769443037951518,90.0000000000043,90.00000000000028,90.00000000000024,-364.0994969666967,1630.3007712503336,0.0369658026249536,8.668401087818133,8.665359811444654,8.659556878992808,89.95647629383821,89.93460059402085,89.95321712146615,-299646.4520865391,650.4601801135992,87720.63654098898,0.8670126533508301,,True,False,False,True,0.097435,normal,0.62,0.0,-299282.35259,True,False,False
ErLu2S4,Er,Lu,S,8.004397249671955,8.004397249672,8.004397249671893,89.99999999999883,90.0,90.0,279.19450144863407,512.8447360813503,0.026600036816161,8.26368061791319,8.260031461186987,8.259530904863347,89.96448157084785,89.98753738890325,90.02054436059046,-1266.3971118393706,563.7810656504521,3546.5973014498395,0.9615213084220886,,True,False,False,True,11.313078,normal,,,-1545.591613,True,False,False
ErMg2S4,Er,Mg,S,8.835101896306718,8.835144936468247,8.835159571848122,90.00019600114649,90.00010581098543,89.99970600275049,-149124.82062343086,689.6673061562853,14587.898554038731,8.509066422074433,8.598722354718562,8.580700610791718,89.53987167339447,90.43219766762708,90.30818236027513,-1781.9414643314535,627.777991391682,10622.402986902882,0.3654513128963299,,False,False,False,False,,,,,147342.879159,True,False,False
ErMn2S4,Er,Mn,S,8.337857063935957,8.488415152839304,8.141421404742374,89.91439851043559,90.51927192260564,90.0352627481954,-47642.06834215929,576.1862533651148,393626.06298756046,8.047756270463342,8.050126545382847,8.050926393225255,89.95528223208916,89.9411276277756,90.09342105114908,-112329450.83778746,521.5818124884765,280139056.990418,0.7454332433640957,,False,False,False,False,,,,,-112281808.769445,True,True,False
ErMo2S4,Er,Mo,S,8.33068920414171,8.330689204141526,8.330689204141725,89.99999999864724,89.99999999867256,90.00000000135624,-817.626956645679,578.1530182224303,0.0453134723912945,8.036073393601365,8.035362878270673,8.035853692037163,89.97384810906138,89.94771244257082,90.02305967670294,-798849.9838555473,518.8969864934926,1757930.744695068,0.8600765228271484,,True,False,False,True,0.0,normal,0.86,0.0,-798032.356899,True,False,False
ErNb2S4,Er,Nb,S,10.72943692652615,10.729436926525729,10.729436926526878,89.99999999999844,90.00000000000001,90.00000000000001,-386.8961811745747,1235.1815423598796,0.0168388749097131,8.17011930366706,8.170069157664978,8.170304049430907,89.98767627342629,89.98420592704319,90.0188008692833,-143618.24212995192,545.3713253793248,13558.823637327863,0.8336460930109024,,True,False,False,True,0.418988,normal,,,-143231.345949,True,False,False
ErNd2S4,Er,Nd,S,11.646845805622345,11.646845805620044,11.646845805620512,89.99999999999909,90.0,90.00000000000006,-356.599912864049,1579.8831872443236,0.0202142432861971,9.288766231476036,9.27488993474808,9.309330099008529,89.70157948176109,90.0111640008937,89.8182916089664,-3624354086.3591385,802.0051249250753,12229868194.434086,0.8756392657756805,,True,False,False,True,0.070961,normal,0.705,0.0,-3624353729.759226,True,False,False
ErNi2S4,Er,Ni,S,8.199551024869217,8.199551024869274,8.199551024869262,89.99999999341875,90.00000000324785,89.999999998835,-144.58807371521323,551.27743769537,0.0335454159098355,8.172248568396963,8.074483042790865,8.094112208964932,89.91321536851294,89.82868553598077,90.130034934818,-1004.0043827101756,534.0992311631293,185.6538617361278,0.6799063086509705,,True,False,False,True,3.062362,normal,,,-859.416309,True,True,False
ErOs2S4,Er,Os,S,8.290730368974154,8.290730368973984,8.290730368973968,90.00000000000037,90.0,90.0,-1194.8934061760365,569.8733841182392,0.0395099767373701,8.051689467593661,8.048972346924565,8.048436077213164,89.96789249073392,89.96733360692477,90.02241156730365,-266256206.10657609,521.6014371815808,306438323.87050706,0.8799880117177963,,True,False,False,True,0.0,normal,0.88,0.0,-266255011.21317,True,False,False
ErP2S4,Er,P,S,10.666171735970575,10.666171735969971,10.666171735969996,90.00000000005707,90.00000000000273,89.99999999999727,-272.4306718426268,1213.460701123712,0.047163377635055,9.279526987115856,9.37462887104063,9.369504905929253,89.72657985807099,89.78316696961922,89.53729771837244,-754.9707311037237,815.0315329855274,773.9714695942538,0.9777847671508788,,True,False,False,True,0.56456,normal,,,-482.540059,True,False,False
ErPb2S4,Er,Pb,S,11.6795592765342,11.67955927653342,11.679559276532885,89.99999999999841,89.99999999999993,89.99999999999999,-277.86749790451864,1593.2332651468769,0.0330822226985102,8.44062326311134,8.44903819114091,8.454518707664102,89.9672833912671,90.01376796301884,89.97470441519731,-159982088.81939593,602.9350810023669,299492371.9671035,0.9551248270273208,,True,False,False,True,0.158805,normal,0.56,0.0,-159981810.951898,True,False,False
ErPd2S4,Er,Pd,S,8.017239856091477,8.017239856091773,8.017239856091477,89.99999999999929,90.00000000000001,90.0,-823.2892406390108,515.3171905967985,0.0375985235127476,8.055531954247117,8.05343096903175,8.055475647986972,89.88085453318189,89.89271158419383,90.18283062415664,-933569923.7379472,522.5916151933579,4349769336.60034,0.8738938699662685,,True,False,False,True,0.0,normal,0.87,0.0,-933569100.448707,True,False,False
ErPr2S4,Er,Pr,S,11.714960887198997,11.714960887198044,11.714960887199164,89.99999999997115,89.99999999999517,89.99999999999264,-356.3004743928568,1607.764847262489,0.0447545449692245,8.073298005090397,8.03599162173868,8.03355200506915,90.03924769020989,90.07747207697348,90.02570057079316,-33224218.49602925,521.1917415826962,60956177.13154704,0.873718006014824,,True,False,False,True,0.076721,normal,0.67,0.0,-33223862.195555,True,False,False
ErPt2S4,Er,Pt,S,7.801859927132058,7.801859927131767,7.801859927132754,89.99999999999858,90.00000000000001,90.0,-2039.194916062999,474.8915548548987,0.0214750397595059,7.922085395015151,7.923874671066468,7.923870886355623,89.98036713031198,89.73140499081386,89.97230441663935,-283306.38272802363,497.404442518461,399136.1917369067,0.9023881471157074,,True,False,False,True,0.0,normal,0.9,0.0,-281267.187812,True,False,False
