Formula,A,B,X,a_normal,b_normal,c_normal,angle_a_normal,angle_b_normal,angle_c_normal,energy_normal,volume_normal,force_normal,a_inverse,b_inverse,c_inverse,angle_a_inverse,angle_b_inverse,angle_c_inverse,energy_inverse,volume_inverse,force_inverse,CLscore,Experimental,MACE_conv_normal,MACE_conv_inverse,MACE_conv_both,MACE_conv_any,Ehull_min,Ehull_min_type,SuperScore,inversion_parameter,delta_E,SMACT_low,SMACT_medium,SMACT_high
AgEu2Te4,Ag,Eu,Te,10.093214647159725,10.09088707703587,10.088782901782682,89.78259793380096,89.91005089396326,90.06601873613032,100.38827685313754,1027.5280333767391,3.664719827160994,8.685293594950869,8.690355314595893,8.713078250805218,90.02510969732984,89.97877852658982,90.0426777365699,-27029346.675456356,657.6479333074984,21361658.119105205,0.5613666889330489,,False,False,False,False,,,,,-27029447.063733,True,False,False
AgFe2Te4,Ag,Fe,Te,11.169273377339774,11.169273377339774,11.169273377339312,90.0000000000099,90.00000000000729,90.00000000000078,-258.7091567617307,1393.3966509620907,0.0299140349030836,7.978186464220686,8.020540456194519,8.035433147807765,90.09385387895657,89.74585918431197,90.06454315159529,-468010639.8729668,514.1762131245218,360063994.52662987,0.5134918943047524,,True,False,False,True,0.155878,normal,0.11000000000000004,0.0,-468010381.16381,True,False,False
AgGa2Te4,Ag,Ga,Te,9.274925081347536,9.268822301117057,9.338213842418046,89.88501940717218,90.09649060056316,89.25894975578794,-272386.25711540855,802.7142001363408,364886.3215073808,8.178058616339525,8.190592441004098,8.184013104316124,89.75081469734661,89.72228757439078,90.02023777241499,-4700287767.49464,548.1792749635334,5175979491.013397,0.8171863567829132,,False,False,False,False,,,,,-4700015381.237525,True,False,False
AgGd2Te4,Ag,Gd,Te,12.597320718273988,12.59732071827231,12.597320718275896,89.99999999999996,90.00000000000003,90.00000000000004,-409.43889957127647,1999.1001830295504,0.0493900468113515,9.065445769619927,9.035767541521473,9.050005465111104,90.3702665333264,89.84526896335926,89.95570275122259,-208.62012215029196,741.2970421237063,122.0819018048272,0.787878157813102,,True,False,False,True,0.0,normal,0.79,0.0,200.818777,True,False,False
AgGe2Te4,Ag,Ge,Te,8.11933461970576,8.125196906605657,8.127906616327358,90.01233931076591,89.99429578404155,90.01797249272705,-14109.940983090915,536.2076508296124,228.67953640348657,8.677266913997594,8.722532105316985,8.691856805144093,90.35704140361985,90.18618913112807,90.03521633043752,-85068709368.44656,657.8506121898295,98130018312.19531,0.5519896188378334,,False,False,False,False,,,,,-85068695258.50558,True,False,False
AgHf2Te4,Ag,Hf,Te,8.726622150677404,8.726230685580816,8.726579303294912,89.99994490935757,89.99852524809339,90.00066260346053,-7691.836660757634,664.5335339854988,845.4853110610971,12.04917929207036,11.703070424406286,11.666812234749298,90.81313005003732,93.21120749557512,89.30100475449564,-311.03341664122865,1642.3093447281692,0.0483305197304322,0.4286713016591966,,False,True,False,True,0.196767,inverse,,,7380.803244,True,False,False
AgHo2Te4,Ag,Ho,Te,9.62340921257621,9.623409212322176,9.623409212590966,90.00000000000709,90.00000000003345,90.00000000001037,-599.8092854963011,891.2239740464767,42.15354041168548,8.098494180875614,8.09463896451812,8.093109467824757,89.98587974639447,89.97572371647063,89.99138636306161,-6197646621.438627,530.538756728753,28704061387.553898,0.7924470977857709,,False,False,False,False,,,,,-6197646021.629342,True,False,False
AgIn2Te4,Ag,In,Te,5.913710261433258,5.893313432338169,5.895292695005016,90.18604808660594,89.95088337021805,90.02072484886556,-384367452.040414,205.457726069628,92611913.3296652,8.014429730483258,8.028769067350094,8.02800630251546,89.86956288413248,89.87678351471615,90.00314994185125,-6318940649.780752,516.5676037423315,18659556702.299667,0.7433891899883747,,False,False,False,False,,,,,-5934573197.740338,True,False,False
AgLa2Te4,Ag,La,Te,9.60120332486649,9.60120332486645,9.601203324866972,89.99999999999982,90.0,90.00000000000001,97.7684936988168,885.0687369630037,0.0367671495106048,9.138936464586369,9.095352087797028,9.06350329852065,89.94172861568907,89.88559622697426,89.91169733617974,-15717101.42766668,753.3723312100742,63833298.43143535,0.7652106105908751,,True,False,False,True,6.558126,normal,,,-15717199.19616,True,False,False
AgLu2Te4,Ag,Lu,Te,8.49709013798574,8.497090140650362,8.497090139320635,90.00000000124783,89.99999999985626,90.00000000061364,248.4444283470832,613.4945035886092,0.0489564792768912,8.270840049916625,8.308827284384405,8.317735717251294,89.68691166447579,90.18551032516194,90.10449813120267,-54733.2619447177,571.5904997307631,53880.22938148544,0.8886273793876172,,True,False,False,True,8.900311,normal,,,-54981.706373,True,False,False
AgMn2Te4,Ag,Mn,Te,8.292211961803549,8.29221196180357,8.29221196180483,89.9999999999998,90.0,90.0,166.88223147826253,570.1789559467768,3.5526407235341018,8.368758924611326,8.378321021823867,8.381180641271284,90.09016530222576,90.10672327007732,90.05988988308106,-11922330.71289369,587.6540392224275,13172015.659254828,0.6260250839591026,,False,False,False,False,,,,,-11922497.595125,True,True,False
